28S296,4/27/2016 0:00,3072,3478.118
28S296,5/20/2016 0:00,2685,3356.63
28S296,7/28/2016 0:00,4201,5902.443
28S296,10/17/2016 0:00,2909,4332.147
28S296,11/8/2016 0:00,4269,6068.014
28S296,12/3/2016 0:00,5064,6825.831
28S296,12/11/2016 0:00,4785,6696.213
28S296,1/10/2017 0:00,5875,8006.046
28S297,1/18/2016 0:00,9536,7969.799
28S297,2/20/2016 0:00,8788,5038.601
28S297,2/25/2016 0:00,8745,6759.253
28S297,4/9/2016 0:00,6627,4190.42
28S297,6/28/2016 0:00,7656,5612.597
28S297,7/14/2016 0:00,5985,4309.302
28S297,8/8/2016 0:00,6835,4826.277
28S297,8/15/2016 0:00,5725,4492.458
28S297,9/23/2016 0:00,5766,2965.047
28S297,11/27/2016 0:00,8668,5352.161
28S297,1/16/2017 0:00,9768,6125.342
28S434,3/2/2016 0:00,8185,10554.609
28S434,3/26/2016 0:00,6048,8217.135
28S434,5/17/2016 0:00,5707,6854.926
28C009,4/8/2016 0:00,4874,3799.376
28C009,4/29/2016 0:00,3927,2967.619
28C009,6/1/2016 0:00,4011,3260.324
28C009,6/3/2016 0:00,4074,3346.935
